_id;cst_id;cst_first_name;cst_last_name;cst_birth_day;cst_email;cst_address;cst_gender;cst_country;cst_reviews;pro_id;pro_name;pro_brand;pro_category;pro_sub_category;pro_unit_price;pro_quantity;pro_total;or_id;or_status;or_payment_method;or_purchase_date;or_shipping_date;or_delivery_date
ASTT_24569_57;user-8154;  Carmen  ;  Hernández ;2007-03-13;carmen.hernandez70@org.com;Avenida Fuerzas Armadas 3 zt, Puerto La Cruz 22955 st Distrito Capital;F;Ven;0;PRO-9264-II47;"Aspire 3 14"" Intel Core i3";acer;Laptops;Notebooks;747.0515;;4482.309;TXN_97353-ZI;delivered;crypto;2024-04-27;2024-04-27;2024-04-29
ASTT_12027_23;cst_5142;  Kiara  ;   Sánchez;1982-10-12;kiara.sanchez95@ormail.com;Avenida Ashford 34 ave, Ponce 45678 st Guaynabo;FEMALE;PR;1;PRO_5758-OU52;"Monitor Mobius 27"" 165Hz";BenQ;Computers;Monitors;1060.0623;4.0;4240.2492;TXN_82501-IO;delivered;credit_card;2021-05-12;2021-05-18;2021-05-30
ASTT-14820_78;user-7734;  Carlos   ; García ;1993-03-08;carlosgarcia45@ormail.com;Avenida Pardo 29 ave, Iquitos 64687 st Piura;masculino;PER;5;PRO-1771-OI65;"Aspire 3 14"" Intel Core i3";Acser;Laptops;Notebooks;$631.29;;$6312.9;TXN/19167-ZI;processing;debit_card;2024-10-17;2024-10-21;2024-10-25
ASTT-15907_7;customer_5395;   Carlos;   Rodríguez  ;1993-05-28;carlosrodriguez96@gmail.com;Calle Sucre 17 ave, Machala 94060 st El Oro;masculino;ecuador;3;PRO-5641-RA34;"Monitor Curved 27"" Odyssey G3";samsung;Computers;Monitors;1412.1981;7.0;$9885.3867;TXN_21361-IR;delivered;credit_card;2022-03-15;2022-03-20;2022-03-23
ASTT-44897-46;user_3606;Ana ;   Flores;1990-04-29;ana_flores57@hotmail.com;Avenida Malecón Simón Bolívar 25 AA, Cuenca 31407 st Azuay;fEmale;EC;5;PRO-3762-UU55;Mechanical Keyboard K70 RGB;Corseir;Peripherals;Input Devices;112.39;6.0;674.34;TXN-79923-RO;pending;credit_card;2025-01-23;2025-01-30;2025-02-08
ASTT-94777-17;customer_7785;  Glenda  ; Pérez   ;2004-05-09;glenda_perez34@outlook.com;Bulevar Monseñor Romero 26 zt, Santa Tecla 19986 st Usulutan;F;Salv;4;PRO/2128-TT91;"Monitor Ultrawide 34"" IPS";lg;Computers;Monitors;$1003.2498;;10032.498;TXN/90894-RZ;processing;debit_card;2018-12-23;2018-12-23;2018-12-25
ASTT-97582-70;user-3313; Francisco;   Rivera  ;1997-06-22;franciscorivera56@ormail.com;Alameda Juan Pablo II 12 ave, Soyapango 33768 st Santa Ana;mAle;Salv;3;PRO_5552-AU3;Processor Core i5-12400;Intel;Computers;Components;;10.0;4327.008;TXN/75472-ZR;processing;credit_card;2020-06-04;2020-06-04;2020-06-06
ASTT_78031-88;cst-6164;  James ;Jones ;1991-03-23;jamesjones67@ormail.com;Market Street 25 th, New York 84097 st Texas;MALE;uS;1;PRO_6990-ZU33;Mousepad RGB Capricorn;Redragon;Peripherals;Input Devices;$1659.0882;3.0;4977.2646;TXN/54558-ZO;pending;bank_transfer;2026-05-15;2026-05-20;2026-05-25
ASTT-52161_64;cst_4012;   Nicole ;  Martínez   ;1983-03-11;nicolemartinez49@protonmail.com;Avenida Sarasota 21 zt, San Cristóbal 3432 st Peravia;f;R. Dominicana;0;PRO-3235-IT31;"Monitor 27"" Designer PD2700Q";benq;Computers;Monitors;1281.711;4.0;5126.844;TXN-10609-IA;delivered;paypal;2022-08-13;2022-08-16;2022-08-20
ASTT-19613_16;user/8091;   Maria ;   Silva  ;1994-11-07;maria.silva49@yahoo.com;Avenida Brigadeiro Faria Lima 16 zt, Salvador 27989 st Minas Gerais;f;Brasil;0;PRO_4201-TI83;"Monitor OLED 27"" UltraGear";L-G;Computers;Monitors;;9.0;14403.5037;TXN_43181-UA;shipped;paypal;2024-09-09;2024-09-12;2024-09-15
ASTT_48571_59;user-7002;  Gabriel ;  Mora ;2000-02-17;gabriel.mora27@ormail.com;Avenida Segunda 4 AA, Puntarenas 86715 st Heredia;MALE;CR;4;PRO_6990-ZU33;Mousepad RGB Capricorn;Redragon;Peripherals;Input Devices;$1659.0882;3.0;4977.2646;TXN/62147-UR;pending;crypto;2025-06-16;2025-06-19;2025-06-24
ASTT_43381-18;user-6870;  Carlos   ;   Rosario;2008-12-01;carlos.rosario49@protonmail.com;Avenida Anacaona 33 ave, Baní 89883 st San Cristobal;m;DOM;3;PRO_4796-AZ76;Mechanical Keyboard K70 RGB;cursair;Peripherals;Input Devices;1530.1734;3.0;$4590.5202;TXN-47503-UI;shipped;credit_card;2021-05-06;2021-05-12;2021-05-21
ASTT-57393_71;cst-634;  Ava;  Rodriguez ;1981-06-02;ava_rodriguez11@mail.com;Market Street 5 th, San Antonio 85951 st North Carolina;Female;Unites States;5;PRO-244-IR91;"Aspire 3 14"" Intel Core i3";Acser;Laptops;Notebooks;1492.4053;;$8954.4318;TXN-63288-RI;shipped;credit_card;2019-02-11;2019-02-18;2019-02-25
ASTT_75678-34;cst-686; Amanda  ; Rodrigues  ;1984-11-19;amanda_rodrigues33@hotmail.com;Avenida Brigadeiro Faria Lima 17 AA, Belo Horizonte 90313 st Amazonas;F;brazil;0;PRO_4246-ZU5;JBL Quantum 100 Wired Headset;Jbl;Audio;Headsets & Speakers;$641.6941;;$5133.5528;TXN/86207-RU;shipped;paypal;2024-10-03;2024-10-03;2024-10-04
ASTT_62759-91;customer/277; Lucas   ;   Pérez ;2001-12-06;lucas_perez2@ormail.com;Calle Mitre 9 th, Buenos Aires 81730 st Corrientes;m;Argentinna;1;PRO/8151-UI55;"IdeaPad Slim 3 15"" AMD";Lenobo;Laptops;Notebooks;;5.0;1089.525;TXN_58072-ZO;delivered;crypto;2025-08-15;2025-08-15;2025-08-16
ASTT-48442_19;cst/3931;  Carlos;Vargas ;1991-03-12;carlosvargas15@icloud.com;Vía Argentina 17 AA, David 48084 st Herrera;M;PA;3;PRO_4586-ZZ35;"Gaming Laptop 17"" Ryzen 9 RTX 4080";M-SI;Laptops;Gaming Laptops;928.971;;$4644.855;TXN/60060-IO;processing;debit_card;2025-11-01;2025-11-09;2025-11-21
ASTT_94684-75;user_1003;   James   ;Davis;2006-04-14;james_davis86@org.com;Broadway 24 ave, San Jose 5174 st North Carolina;mAle;US;4;PRO/2424-UZ82;SoundLink Flex Bluetooth Speaker;bose;Audio;Headsets & Speakers;$1937.8024;;17440.2216;TXN/80372-II;shipped;credit_card;2023-10-01;2023-10-07;2023-10-15
ASTT_94271-0;customer/8236; Miguel ; Flores  ;1999-09-19;miguel.flores82@outlook.com;Alameda Juan Pablo II 1 th, Soyapango 65716 st La Libertad;masculino;SV;1;PRO-3306-UI14;Wireless Mouse Ergonomic MX Master;Logitech;Peripherals;Input Devices;$924.283;7.0;6469.981;TXN/10788-ZU;pending;paypal;2022-01-02;2022-01-09;2022-01-20
ASTT-90067_1;customer-396;Gabriel;  Rivera ;1980-07-20;gabriel_rivera90@hotmail.com;Avenida Ashford 3 zt, San Juan 93957 st Caguas;mAle;PR;2;PRO/2276-IZ19;SSD Sata III 500GB EVO;Samsong;Computers;Components;;5.0;5647.364;TXN-81266-OO;shipped;credit_card;2025-03-20;2025-03-24;2025-03-27
ASTT_13146_81;customer/8162;   Miriam;   García;2002-09-12;miriam_garcia27@gmail.com;Avenida Circunvalación 22 th, Siguatepeque 34500 st Copan;Fem;hN;5;PRO_4377-TI80;Wireless Headset Void RGB Elite;Corseir;Audio;Headsets & Speakers;;10.0;19395.407;TXN-56563-ZR;pending;credit_card;2023-09-12;2023-09-17;2023-09-22
ASTT-30056_73;user-7801;Elijah   ;   Garcia;1993-10-13;elijahgarcia87@yahoo.com;Michigan Avenue 32 zt, San Jose 1167 st Ohio;M;usa;1;PRO/9637-ZO32;"Gaming Laptop 17"" Ryzen 9 RTX 4080";MSI;Laptops;Gaming Laptops;;9.0;1510.3971;TXN-92435-RI;shipped;credit_card;2025-01-18;2025-01-18;2025-01-19
ASTT_25158_85;user-9581; Matías ; Díaz  ;1985-02-23;matiasdiaz93@protonmail.com;Avenida Pellegrini 36 th, Córdoba 7058 st Mendoza;Male;aR;0;PRO-183-TO28;Processor Ryzen 5 5600X;AMD;Computers;Components;;2.0;1840.186;TXN_32992-TO;shipped;credit_card;2022-08-31;2022-08-31;2022-09-02
ASTT_12609_31;customer/9549;Elena ;   González ;1982-08-23;elena.gonzalez14@ormail.com;Avenida Central 27 zt, Limón 52528 st Cartago;femenino;CRI;3;PRO-8320-OA69;HP ProBook 440 G10 i5;hp;Laptops;Notebooks;;7.0;1460.5465;TXN/14010-OU;delivered;bank_transfer;2020-01-08;2020-01-08;2020-01-10
ASTT-94884-86;cst/1596; Ana ;  Pérez ;1989-05-26;ana.perez7@protonmail.com;Avenida Circunvalación 0 ave, Tegucigalpa 8317 st El Paraiso;f;honduras;4;PRO-3235-IT31;"Monitor 27"" Designer PD2700Q";benq;Computers;Monitors;1281.711;4.0;5126.844;TXN/83027-RR;shipped;bank_transfer;2019-11-02;2019-11-05;2019-11-09
ASTT-10942-36;user_8843;Juan ;  Pérez ;1987-09-12;juan_perez72@hotmail.com;Avenida Alemania 13 th, Rancagua 37159 st Araucania;M;CL;5;PRO/8058-IT86;JBL Charge 5 Speaker;jbl;Audio;Headsets & Speakers;$869.1422;5.0;$4345.711;TXN-70873-AZ;processing;debit_card;2019-05-24;2019-05-24;2019-05-26
ASTT-87632-59;cst/401; Fatima   ;   Rivera   ;2003-02-28;fatimarivera50@hotmail.com;Calle Chiltiupán 18 ave, Usulután 62537 st Usulutan;fEmale;SV;2;PRO_5552-AU3;Processor Core i5-12400;Intel;Computers;Components;;10.0;4327.008;TXN/70674-TU;pending;credit_card;2025-03-13;2025-03-13;2025-03-15
ASTT-53527-77;customer_3884;Daniel   ;  Quispe   ;1998-11-25;danielquispe15@icloud.com;Jirón Junín 16 th, Arequipa 93842 st La Libertad;Masc;PER;4;PRO/3778-AA93;"MacBook Air 13"" M2 8GB";aple;Laptops;Notebooks;163.8435;;$491.5305;TXN/19167-ZI;processing;debit_card;2024-10-17;2024-10-21;2024-10-25
ASTT-25444_54;user_7456; Alexis ;González;1988-10-08;alexis_gonzalez69@org.com;Avenida Balboa 2 AA, La Chorrera 64546 st Herrera;m;pAnama;1;PRO-6597-ZZ26;Wireless Headset Noise Cancelling;Sony;Audio;Headsets & Speakers;1388.0854;2.0;2776.1708;TXN/45943-AU;shipped;credit_card;2019-04-30;2019-05-04;2019-05-09
ASTT_23352-93;cst/9005;Leonardo   ;López   ;2008-04-23;leonardolopez35@outlook.com;Calzada de Tlalpan 25 AA, Juárez 8656 st Nuevo Leon;Male;mExico;1;PRO/8547-RU6;JBL Quantum 100 Wired Headset;Jbl;Audio;Headsets & Speakers;;3.0;4755.834;TXN-62860-AT;shipped;bank_transfer;2025-08-22;2025-08-29;2025-09-07
ASTT-88141-17;user/621;  Anel ; García ;1999-06-14;anel_garcia67@org.com;Vía España 7 th, San Miguelito 98768 st Darien;mAle;pA;0;PRO/9633-OT12;TUF Gaming A15 Ryzen 7;asus;Laptops;Gaming Laptops;626.4223;10.0;6264.223;TXN_59934-IU;delivered;paypal;2024-07-08;2024-07-14;2024-07-26
ASTT_89245_73;cst_9167;Emma;   Johnson  ;1998-04-09;emma.johnson24@yahoo.com;Robson Street 20 th, Halifax 63355 st Saskatchewan;fEmale;cAnada;5;PRO/5951-UU20;Water Cooling H100x RGB Elite;Corseir;Computers;Components;$151.4088;;$1059.8616;TXN-35607-UU;processing;bank_transfer;2018-07-12;2018-07-12;2018-07-13
ASTT-20165_49;cst/3931;  Carlos;Vargas ;1991-03-12;carlosvargas15@icloud.com;Vía Argentina 17 AA, David 48084 st Herrera;M;PA;3;PRO/8090-TU51;"Monitor 24"" FHD 75Hz";Samsong;Computers;Monitors;1314.104;;3942.312;TXN-90652-II;shipped;crypto;2026-08-02;2026-08-02;2026-08-04
ASTT_86806_52;cst_5775; Daniela; Rojas;1984-08-02;daniela_rojas73@protonmail.com;Paseo Colón 40 th, Puntarenas 62681 st Limon;Female;CRI;4;PRO_5722-II91;Wireless Mouse Ergonomic MX Master;Logitec;Peripherals;Input Devices;$563.8165;4.0;2255.266;TXN-87521-RZ;delivered;credit_card;2020-12-01;2020-12-05;2020-12-09
ASTT-84981_10;cst-5410;   Alejandro; Jiménez   ;2002-06-03;alejandrojimenez98@protonmail.com;Calle Central 12 ave, Heredia 14509 st Cartago;MALE;CostaRica;4;PRO_1685-TO8;"Gaming Laptop 15.6"" RTX 4060";Asuss;Laptops;Gaming Laptops;;3.0;5558.1216;TXN/69469-TI;pending;bank_transfer;2018-06-09;2018-06-17;2018-06-25
ASTT-26108_5;customer/6466;   María   ;Martínez ;1980-08-16;maria.martinez21@org.com;Avenida San Isidro 38 ave, Choluteca 17945 st Olancho;Fem;hN;5;PRO_1685-TO8;"Gaming Laptop 15.6"" RTX 4060";Asuss;Laptops;Gaming Laptops;;3.0;5558.1216;TXN_21736-UI;pending;paypal;2025-07-28;2025-07-28;2025-07-30
ASTT-34781-74;user/6089;  Alexander   ;  Castillo   ;2000-08-27;alexandercastillo94@yahoo.com;Jirón Junín 19 th, Iquitos 45106 st Junin;MALE;pEru;4;PRO-7135-TZ97;"Monitor 24"" Office FHD";LG;Computers;Monitors;$1510.4573;5.0;$7552.2865;TXN/40901-TT;shipped;bank_transfer;2026-04-21;2026-04-26;2026-04-30
ASTT_48907-66;customer/7288;   Glenda ;García;1992-08-06;glenda_garcia8@hotmail.com;Bulevar Monseñor Romero 2 th, Santa Tecla 12803 st San Salvador;Female;Elsalvador;5;PRO/5642-IO33;"Blade 14"" Gaming Ryzen 9";Razer RGB;Laptops;Gaming Laptops;;8.0;13857.348;TXN-56563-ZR;pending;credit_card;2023-09-12;2023-09-17;2023-09-22
ASTT-86761-79;cst-5045; Miguel  ;  Rodríguez   ;1988-05-15;miguel_rodriguez46@yahoo.com;Avenida Boggiani 38 ave, Ciudad del Este 59665 st Caaguazu;mAle;Paraguay;5;PRO-1962-ZR25;"Monitor 27"" Designer PD2700Q";BenQ;Computers;Monitors;770.1525;;$6161.22;TXN-99578-ZA;pending;paypal;2021-12-28;2022-01-01;2022-01-05
ASTT-48616-64;user-7545; Christian   ;Colón  ;1987-02-12;christian_colon10@ormail.com;Avenida Domenech 8 th, Ponce 60959 st Caguas;Masc;Pto Rico;0;PRO_5722-II91;Wireless Mouse Ergonomic MX Master;Logitec;Peripherals;Input Devices;$563.8165;4.0;2255.266;TXN-70370-OR;shipped;credit_card;2026-11-23;2026-11-26;2026-11-29
ASTT-76472_70;customer/8162;   Miriam;   García;2002-09-12;miriam_garcia27@gmail.com;Avenida Circunvalación 22 th, Siguatepeque 34500 st Copan;Fem;hN;5;PRO_4654-UR98;Virtuoso RGB Wireless SE;cursair;Audio;Headsets & Speakers;441.4248;;441.4248;TXN_54247-OA;processing;paypal;2026-07-17;2026-07-17;2026-07-18
ASTT-59913-71;customer-7828;Nicolás  ;   Díaz   ;1995-12-02;nicolasdiaz53@mail.com;Avenida Pellegrini 7 AA, La Plata 54985 st Corrientes;MALE;Argentinna;3;PRO-5934-ZA72;Cloud Stinger 2 Core Headset;Hyper X;Audio;Headsets & Speakers;;8.0;8344.8048;TXN_56241-TO;pending;debit_card;2018-01-23;2018-01-23;2018-01-24
ASTT_71177-4;customer_5828; María;  Sánchez ;2007-10-31;maria_sanchez37@icloud.com;Calle Fortaleza 34 th, Bayamón 60126 st Arecibo;FEMALE;pUerto rico;1;PRO-1579-RR18;Gaming Headset HS55 Stereo;Corsair;Audio;Headsets & Speakers;508.4857;8.0;$4067.8856;TXN_75733-IZ;delivered;paypal;2018-02-13;2018-02-16;2018-02-21
ASTT_23167-79;cst_8994;  William  ;   Tremblay  ;1989-09-07;william.tremblay21@gmail.com;King Street 17 th, Montreal 52769 st Prince Edward Island;male;canada;1;PRO-1726-ZR0;"Monitor Smart M7 43"" 4K";Samsong;Computers;Monitors;$884.541;;$884.541;TXN-71608-ZT;shipped;debit_card;2021-09-11;2021-09-15;2021-09-18
ASTT_21580-3;cst_9250;Elena ;   Sánchez  ;1992-10-09;elena_sanchez78@icloud.com;Avenida Central 20 ave, Escazú 68874 st Cartago;Fem;cOsta rica;4;PRO/2923-UZ55;"Monitor 29"" UltraWide HDR";Lg;Computers;Monitors;$693.3312;9.0;6239.9808;TXN_53322-ZT;pending;bank_transfer;2018-10-15;2018-10-15;2018-10-16
ASTT-73489_47;customer_3515;   Sayra  ;Flores   ;1982-05-14;sayraflores23@icloud.com;Bulevar Centroamérica 13 ave, Puerto Cortés 43327 st Choluteca;femenino;Hond;4;PRO-5040-RO87;"XPS 13"" Intel i7 16GB";del;Laptops;Notebooks;$313.2049;8.0;$2505.6392;TXN/34916-RU;pending;bank_transfer;2025-09-13;2025-09-13;2025-09-14
ASTT_77627_20;user_1866;  Luis; García   ;1999-02-15;luis.garcia26@outlook.com;Vía Argentina 4 ave, Las Tablas 73669 st Bocas del Toro;mAle;Panamá;4;PRO_3589-TT79;"Blade 14"" Gaming Ryzen 9";razer;Laptops;Gaming Laptops;$506.8329;;$5068.329;TXN/50242-RA;pending;bank_transfer;2024-11-05;2024-11-13;2024-11-23
ASTT-64829_99;customer_7785;  Glenda  ; Pérez   ;2004-05-09;glenda_perez34@outlook.com;Bulevar Monseñor Romero 26 zt, Santa Tecla 19986 st Usulutan;F;Salv;4;PRO/8090-TU51;"Monitor 24"" FHD 75Hz";Samsong;Computers;Monitors;1314.104;;3942.312;TXN/74762-UO;delivered;crypto;2023-10-04;2023-10-04;2023-10-05
ASTT_88988-81;customer-8447; Lily   ;   Roy  ;2000-06-02;lilyroy28@ormail.com;Jasper Avenue 8 th, Calgary 8577 st Ontario;Female;CAN;3;PRO/6622-UT37;"Laptop 14"" Intel i5 8GB RAM";Dell;Laptops;Notebooks;$1358.4239;3.0;4075.2717;TXN-62131-IU;shipped;credit_card;2023-03-20;2023-03-28;2023-04-05
ASTT-85850_93;user-8091;   Christian  ;  Morales;1984-08-11;christian_morales7@hotmail.com;Avenida Amazonas 22 ave, Manta 61675 st Santo Domingo de los Tsachilas;masculino;eC;0;PRO_627-ZU88;Yoga Book 9i Dual Screen;Lenovo;Laptops;Notebooks;$1938.8156;10.0;19388.156;TXN/66849-UT;processing;credit_card;2019-11-27;2019-12-02;2019-12-07
ASTT_95232_53;user_9623; Beatriz  ;Pereira  ;1984-05-07;beatrizpereira96@gmail.com;Avenida Paulista 35 zt, São Paulo 50125 st Parana;FEMALE;brasil;0;PRO-1996-TT47;Motherboard Z790 AORUS Elite;GigaByte;Computers;Components;$919.7927;;$7358.3416;TXN/65967-UI;shipped;bank_transfer;2023-07-16;2023-07-22;2023-07-31
ASTT-12725_32;customer-3462;Diego ;   Benítez;2008-03-11;diego_benitez62@icloud.com;Calle Oliva 1 ave, Fernando de la Mora 73233 st Paraguari;MALE;pAraguay;4;PRO_3826-OR89;Radeon RX 6600 GPU 8GB;Amd;Computers;Components;$718.704;1.0;718.704;TXN-10737-OT;delivered;bank_transfer;2021-07-05;2021-07-11;2021-07-22
ASTT-35379_94;cst_9430;   Cristina   ;Pérez;1982-06-28;cristina_perez77@icloud.com;Vía Porras 36 th, Las Tablas 14624 st Chiriqui;Fem;PA;5;PRO_1089-ZA37;"Blade 14"" Gaming Ryzen 9";Razer RGB;Laptops;Gaming Laptops;;8.0;13072.9616;TXN_73299-ZR;processing;debit_card;2026-01-02;2026-01-02;2026-01-04
ASTT-86166-55;user_2619;  Emma; Martinez  ;2007-02-05;emma_martinez33@protonmail.com;Wall Street 13 th, San Jose 74683 st Illinois;Female;usa;4;PRO_4115-IO48;QuietComfort Wireless Headset;Boze;Audio;Headsets & Speakers;$1033.7071;;9303.3639;TXN/55991-TZ;shipped;credit_card;2021-11-22;2021-11-26;2021-11-29
ASTT_10090-3;user-8010; Juan;  Cardozo;1994-11-16;juancardozo16@ormail.com;Calle Estrella 35 ave, San Lorenzo 89795 st Amambay;masculino;paraguay;1;PRO/6349-OU97;Wireless Mouse Ergonomic MX Master;Logi;Peripherals;Input Devices;$1993.55;;$11961.3;TXN-52679-RO;delivered;paypal;2022-08-14;2022-08-22;2022-09-02
ASTT_56781_12;user-3323;  Alejandro;  Martínez   ;1984-02-13;alejandromartinez66@org.com;Calle 100 32 AA, Cali 96375 st Magdalena;m;cOlombia;1;PRO/2424-UZ82;SoundLink Flex Bluetooth Speaker;bose;Audio;Headsets & Speakers;$1937.8024;;17440.2216;TXN-65743-UA;delivered;credit_card;2024-04-13;2024-04-20;2024-05-01
ASTT_99617_9;customer_5752;   Emmanuel;Rodríguez;2006-01-27;emmanuel_rodriguez71@icloud.com;Avenida Winston Churchill 31 th, Baní 62805 st San Cristobal;Male;DOM;0;PRO_4479-TR18;"Monitor 24"" Office FHD";Lg;Computers;Monitors;$1314.0948;2.0;$2628.1896;TXN-76045-IZ;delivered;credit_card;2019-03-01;2019-03-04;2019-03-07
ASTT-37342_19;cst/4716;Sayra  ;Hernández;2004-05-27;sayra.hernandez16@outlook.com;Bulevar Suyapa 24 th, El Progreso 53246 st Colon;FEMALE;Onduras;0;PRO-9950-IU55;"Gaming Laptop 15.6"" RTX 4060";Asuss;Laptops;Gaming Laptops;;10.0;14724.426;TXN_77553-RZ;processing;bank_transfer;2024-01-19;2024-01-27;2024-02-04
ASTT-64374_44;customer/9175;  Camila  ;  López  ;2001-04-13;camila.lopez18@org.com;Avenida Santander 35 ave, Cúcuta 87900 st Magdalena;FEMALE;cOlombia;2;PRO_2281-AU0;"Blade 16"" OLED RTX 4090";razer;Laptops;Gaming Laptops;$1547.5737;7.0;$10833.0159;TXN/70923-RU;delivered;paypal;2026-06-17;2026-06-25;2026-07-06
ASTT-12144_34;customer-3518; Luis  ;Blanco   ;1996-06-29;luis_blanco18@mail.com;Avenida Bolívar 19 ave, Barquisimeto 27000 st Aragua;Masc;vEnezuela;0;PRO_4479-TR18;"Monitor 24"" Office FHD";Lg;Computers;Monitors;$1314.0948;2.0;$2628.1896;TXN-14214-ZA;pending;debit_card;2022-01-19;2022-01-27;2022-02-03
ASTT_79032_37;user/4644;  Valeria;  Rodríguez  ;1986-11-04;valeriarodriguez65@gmail.com;Calle 50 30 ave, David 88503 st Bocas del Toro;FEMALE;pA;4;PRO-2700-UZ17;Mousepad RGB Capricorn;redragon;Peripherals;Input Devices;$1742.5787;8.0;$13940.6296;TXN_85000-AT;shipped;credit_card;2025-03-29;2025-04-06;2025-04-14
ASTT_94403-45;customer/4862; Mateo  ; Díaz  ;1994-12-23;mateo_diaz77@outlook.com;Calle Condell 9 th, Valparaíso 47861 st O'Higgins;Male;cL;3;PRO-3230-ZR82;Wireless Mouse Ergonomic MX Master;Logi;Peripherals;Input Devices;1158.0056;;$2316.0112;TXN/62644-AZ;delivered;paypal;2020-09-18;2020-09-21;2020-09-26
ASTT-17854-37;user/1636;  Ángel;Ortiz ;1983-12-26;angel_ortiz25@hotmail.com;Calle San Sebastián 7 zt, Caguas 1914 st San Juan;m;Puerto Rico;0;PRO/4140-ZU79;RAM Memory 8GB DDR4 Fury;Kigston;Computers;Components;$862.8986;7.0;6040.2902;TXN-85576-IO;shipped;crypto;2019-10-12;2019-10-12;2019-10-13
ASTT_91710-73;customer_2950;   Ángel ;  Zambrano   ;1988-06-06;angel.zambrano30@protonmail.com;Avenida de los Granados 32 AA, Santo Domingo 54538 st Esmeraldas;mAle;Ecuandor;2;PRO-9313-UZ90;"Monitor Smart M7 43"" 4K";Samsung;Computers;Monitors;$510.1744;;$1530.5232;TXN_46684-AI;shipped;debit_card;2020-08-16;2020-08-20;2020-08-23
ASTT_55084_27;customer_8090;Lucas ; Tremblay  ;2006-07-07;lucastremblay25@gmail.com;Banff Avenue 13 th, Ottawa 49772 st Quebec;Male;CAN;4;PRO_8942-ZI95;"Monitor Mobius 27"" 165Hz";Ben-Q;Computers;Monitors;$1238.8207;;$1238.8207;TXN-35300-RO;pending;crypto;2025-12-07;2025-12-15;2025-12-23
ASTT-16762_82;customer_5607; Daniela ;Sánchez;1995-05-25;danielasanchez42@protonmail.com;Calle 100 16 ave, Ibagué 53877 st Valle del Cauca;fEmale;colombia;3;PRO_642-AA45;Gaming Mouse Viper V2 Pro;Razer;Peripherals;Input Devices;;9.0;11187.6588;TXN/46522-IA;processing;crypto;2022-06-04;2022-06-09;2022-06-12
ASTT_70942_16;customer-3518; Luis  ;Blanco   ;1996-06-29;luis_blanco18@mail.com;Avenida Bolívar 19 ave, Barquisimeto 27000 st Aragua;Masc;vEnezuela;0;PRO_1188-UI97;"Gaming Laptop 17"" Ryzen 9 RTX 4080";msi;Laptops;Gaming Laptops;;8.0;13210.1392;TXN/62282-TT;pending;credit_card;2022-12-06;2022-12-11;2022-12-16
ASTT-72597_99;user-4311; Nicolás ; Martínez   ;1987-12-13;nicolas.martinez92@outlook.com;Calle Belgrano 30 ave, Salta 74628 st Salta;masculino;Argentinna;0;PRO_6315-OA38;"Monitor 27"" Designer PD2700Q";benk;Computers;Monitors;;9.0;14393.3706;TXN_79265-UA;delivered;crypto;2023-05-04;2023-05-12;2023-05-22
ASTT-89058_19;user_9958;Mateo;Sánchez   ;1984-03-08;mateo_sanchez39@gmail.com;Avenida Juárez 34 zt, Juárez 18727 st Nuevo Leon;M;Mexico;4;PRO_5269-IA39;Wireless Headset Void RGB Elite;cursair;Audio;Headsets & Speakers;654.8583;;6548.583;TXN/77840-ZI;pending;paypal;2023-08-10;2023-08-16;2023-08-24
ASTT_26589-49;user-7296;   Juan   ;  López   ;1993-12-01;juanlopez3@icloud.com;Avenida Boggiani 18 th, Luque 81699 st Amambay;masculino;Paragay;5;PRO_4115-IO48;QuietComfort Wireless Headset;Boze;Audio;Headsets & Speakers;$1033.7071;;9303.3639;TXN/44743-UI;processing;bank_transfer;2020-06-09;2020-06-13;2020-06-16
ASTT-52482_2;user-9952;  Liam   ;Martinez  ;1991-08-04;liam.martinez56@hotmail.com;Hollywood Boulevard 35 zt, Phoenix 20523 st Georgia;MALE;USA;2;PRO_9548-AU51;Mechanical Keyboard RGB G413;Logitec;Peripherals;Input Devices;999.9039;;$3999.6156;TXN-42569-AO;pending;bank_transfer;2018-08-04;2018-08-04;2018-08-05
ASTT-68253_30;user/3218; Juana  ; Huamán ;1994-03-11;juanahuaman37@icloud.com;Jirón Huallaga 27 ave, Trujillo 37322 st Tacna;f;pE;3;PRO_2307-IR10;Gaming Mouse 8000 DPI M601;Redragon;Peripherals;Input Devices;$1747.3428;;5242.0284;TXN-64966-TU;delivered;credit_card;2023-08-23;2023-08-31;2023-09-10
ASTT-41978_36;user_1593;  Lucas   ; Álvarez  ;1983-09-22;lucasalvarez84@icloud.com;Avenida 9 de Julio 28 AA, Santa Fe 47995 st Tucuman;Masc;AR;2;PRO_3646-UU60;Mechanical Keyboard K552;Redragon;Peripherals;Input Devices;856.5592;3.0;$2569.6776;TXN-84717-TU;processing;credit_card;2024-06-15;2024-06-15;2024-06-17
ASTT-63377_97;customer/1770;  Benjamin ;Jones  ;1997-11-03;benjamin_jones53@protonmail.com;Fifth Avenue 18 AA, Dallas 25584 st Florida;male;uSa;3;PRO/33-OU97;Motherboard B450M DS3H;GigaByte;Computers;Components;1586.1312;1.0;$1586.1312;TXN-51867-II;pending;credit_card;2018-04-04;2018-04-09;2018-04-13
